Canonical Ids,Sub Category,Title,URL,Readers
74bc4830-6d03-11df-afb8-0026b95d30b2,Soil Sciences,The effect of fire on soil organic matter--a review.,the-effect-of-fire-on-soil-organic-mattera-review,2
6daceb20-b7a5-11df-aad9-0024e8453de6,Microscopy,The effect of photoswitching kinetics and labeling densities on super-resolution fluorescence imaging.,the-effect-of-photoswitching-kinetics-and-labeling-densities-on-superresolution-fluorescence-imaging,2
29038b90-6d00-11df-a2b2-0026b95e3eb7,Zoology and Animal Science,The effect of sample size and species characteristics on performance of different species distribution modeling methods,the-effect-of-sample-size-and-species-characteristics-on-performance-of-different-species-distribution-modeling-methods,14
c1f88560-ca6d-11df-922b-0024e8453de6,Soil Sciences,The effect of soil drying on humus decomposition and nitrogen availability,the-effect-of-soil-drying-on-humus-decomposition-and-nitrogen-availability,2
d0610aa0-6d0c-11df-936c-0026b95e484c,Hydrobiology,The effects of 2 coexisting crayfish on an Appalachian river community,effects-2-coexisting-crayfish-appalachian-river-community,2
de962690-ce97-11df-922b-0024e8453de6,Soil Sciences,"The Effects of Clipping and Fertilization on Nitrogen Nutrition and Allocation by Mycorrhizal and Nonmycorrhizal Panicum coloratum L., a C4 Grass",the-effects-of-clipping-and-fertilization-on-nitrogen-nutrition-and-allocation-by-mycorrhizal-and-nonmycorrhizal-panicum-coloratum-l-a-c4-grass,2
ee0576c0-6cff-11df-a2b2-0026b95e3eb7,Marine Biology,"The effects of fishing on sharks, rays, and chimaeras (chondrichthyans), and the implications for marine ecosystems",the-effects-of-fishing-on-sharks-rays-and-chimaeras-chondrichthyans-and-the-implications-for-marine-ecosystems,14
e28791c0-6cff-11df-a2b2-0026b95e3eb7,Plant Sciences,The effects of forest fragmentation on bee communities in tropical countryside,the-effects-of-forest-fragmentation-on-bee-communities-in-tropical-countryside,10
b66cccb0-6d02-11df-a2b2-0026b95e3eb7,Agricultural Science,The effects of organic agriculture on biodiversity and abundance: a meta-analysis,the-effects-of-organic-agriculture-on-biodiversity-and-abundance-a-metaanalysis,6
31409d70-6d00-11df-a2b2-0026b95e3eb7,Soil Sciences,The Effects of Plant Composition and Diversity on Ecosystem Processes,the-effect-of-plant-composition-and-diversity-on-ecosystem-processes,3
3c321ff0-6d0b-11df-a2b2-0026b95e3eb7,Parasitology,The Effects of radiation on the safety and protective efficacy of an attenuated Plasmodium yoelii sporozoite malaria vaccine.,the-effects-of-radiation-on-the-safety-and-protective-efficacy-of-an-attenuated-plasmodium-yoelii-sporozoite-malaria-vaccine,3
e4e0ca60-6d07-11df-afb8-0026b95d30b2,Food Science and Technology,The electronic nose applied to dairy products: a review,the-electronic-nose-applied-to-dairy-products-a-review,4
8a782910-6d0c-11df-a2b2-0026b95e3eb7,Cellular Biology,The endocytic matrix.,engineering-skimming-the-surface,14
01f56050-6d00-11df-a2b2-0026b95e3eb7,Cellular Biology,The epithelial-mesenchymal transition generates cells with properties of stem cells.,the-epithelialmesenchymal-transition-generates-cells-with-properties-of-stem-cells,14
01f56050-6d00-11df-a2b2-0026b95e3eb7,Molecular Biology,The epithelial-mesenchymal transition generates cells with properties of stem cells.,the-epithelialmesenchymal-transition-generates-cells-with-properties-of-stem-cells,15
7bb89cb0-6d03-11df-a2b2-0026b95e3eb7,Genetics,The estimation of population differentiation with microsatellite markers.,the-estimation-of-population-differentiation-with-microsatellite-markers,22
7bb89cb0-6d03-11df-a2b2-0026b95e3eb7,Miscellaneous,The estimation of population differentiation with microsatellite markers.,the-estimation-of-population-differentiation-with-microsatellite-markers,5
7a62ff20-6d00-11df-a2b2-0026b95e3eb7,Miscellaneous,The evolution of a pleiotropic fitness tradeoff in Pseudomonas fluorescens,the-evolution-of-a-pleiotropic-fitness-tradeoff-in-pseudomonas-fluorescens,3
af7b4da0-6d02-11df-a2b2-0026b95e3eb7,Miscellaneous,The evolution of cell types in animals: emerging principles from molecular studies.,the-evolution-of-cell-types-in-animals-emerging-principles-from-molecular-studies,3
6b9db320-6d07-11df-afb8-0026b95d30b2,Animal Behavior,The evolution of cooperative breeding through group augmentation,the-evolution-of-cooperative-breeding-through-group-augmentation-1,9
76d69220-6d02-11df-afb8-0026b95d30b2,Zoology and Animal Science,The evolution of echolocation in bats.,shaking-the-deleterious-mutations-dogma,16
069fbc40-6d05-11df-afb8-0026b95d30b2,Animal Behavior,The evolution of eusociality.,evolution-eusociality,14
069fbc40-6d05-11df-afb8-0026b95d30b2,Miscellaneous,The evolution of eusociality.,evolution-eusociality,3
069fbc40-6d05-11df-afb8-0026b95d30b2,Ornithology,The evolution of eusociality.,evolution-eusociality,6
cb564df0-6d01-11df-a2b2-0026b95e3eb7,Animal Behavior,The evolution of female social relationships in nonhuman primates,the-evolution-of-female-social-relationships-in-nonhuman-primates,11
dbbc9100-6d00-11df-8e55-0026b95e43ca,Genetics,The evolution of gene duplications: classifying and distinguishing between models.,evolution-gene-duplications-classifying-distinguishing-between-models-1,18
ce04e140-6d03-11df-a2b2-0026b95e3eb7,Botany,The evolution of mating strategies in flowering plants,the-evolution-of-mating-strategies-in-flowering-plants,8
ce04e140-6d03-11df-a2b2-0026b95e3eb7,Plant Sciences,The evolution of mating strategies in flowering plants,the-evolution-of-mating-strategies-in-flowering-plants,10
5d83e9c0-85c2-11df-aedb-0024e8453de8,Miscellaneous,The evolution of menopause in cetaceans and humans: the role of demography,evolution-menopause-cetaceans-humans-role-demography-16,3
df7d57a0-6d02-11df-a2b2-0026b95e3eb7,Algology,The evolution of modern eukaryotic phytoplankton.,the-evolution-of-modern-eukaryotic-phytoplankton,2
4e9dbf00-6d01-11df-a2b2-0026b95e3eb7,Biotechnology,The evolution of molecular biology into systems biology.,the-evolution-of-molecular-biology-into-systems-biology,8
3c7f7da0-6d00-11df-a2b2-0026b95e3eb7,Plant Sciences,The evolution of obligate pollination mutualisms: senita cactus and senita moth,the-evolution-of-obligate-pollination-mutualisms-senita-cactus-and-senita-moth,10
87924730-6d0c-11df-a2b2-0026b95e3eb7,Animal Behavior,The evolution of paternity and paternal care in birds,the-evolution-of-paternity-and-paternal-care-in-birds,9
9d302120-6d07-11df-a2b2-0026b95e3eb7,Animal Behavior,The evolution of polyandry: multiple mating and female fitness in insects.,the-evolution-of-polyandry-multiple-mating-and-female-fitness-in-insects,10
f015c3b0-6d00-11df-a2b2-0026b95e3eb7,Animal Behavior,THE EVOLUTION OF PREDATOR-PREY INTERACTIONS: Theory and Evidence,the-evolution-of-predatorprey-interactions-theory-and-evidence,9
2b4faac0-ccc1-11df-922b-0024e8453de6,Animal Behavior,The evolution of reciprocal altruism,evolution-reciprocal-altruism-2,10
7e51c580-6d00-11df-a2b2-0026b95e3eb7,Plant Sciences,The evolution of selfing in Arabidopsis thaliana.,the-evolution-of-selfing-in-arabidopsis-thaliana,11
4a8d0e30-6d00-11df-a2b2-0026b95e3eb7,Botany,The evolution of supertrees.,the-evolution-of-supertrees,7
4a8d0e30-6d00-11df-a2b2-0026b95e3eb7,Miscellaneous,The evolution of supertrees.,the-evolution-of-supertrees,3
4a8d0e30-6d00-11df-a2b2-0026b95e3eb7,Zoology and Animal Science,The evolution of supertrees.,the-evolution-of-supertrees,15
9db5d010-6d00-11df-a2b2-0026b95e3eb7,Botany,The evolution of the worldwide leaf economics spectrum.,the-worldwide-leaf-economics-spectrum,7
9db5d010-6d00-11df-a2b2-0026b95e3eb7,Plant Sciences,The evolution of the worldwide leaf economics spectrum.,the-worldwide-leaf-economics-spectrum,12
54a57430-bceb-11df-833d-0024e8453de6,Animal Physiology,The evolution of thermal physiology in endotherms.,the-evolution-of-thermal-physiology-in-endotherms,5
8362a840-6d01-11df-a2b2-0026b95e3eb7,Plant Sciences,The evolution of wind pollination in angiosperms,the-evolution-of-wind-pollination-in-angiosperms,14
aa079b50-6d0a-11df-a2b2-0026b95e3eb7,Mycology,The evolutionary implications of exploitation in mycorrhizas,the-evolutionary-implications-of-exploitation-in-mycorrhizas,2
bf0b77d0-6d08-11df-afb8-0026b95d30b2,Embryology,The evolutionary origins and significance of vertebrate left-right organisation.,evolutionary-origins-significance-vertebrate-leftright-organisation,4
6f00df80-6d00-11df-a2b2-0026b95e3eb7,Neurobiology,The excitatory neuronal network of the C2 barrel column in mouse primary somatosensory cortex.,the-excitatory-neuronal-network-of-the-c2-barrel-column-in-mouse-primary-somatosensory-cortex,28
295925a0-6d00-11df-a2b2-0026b95e3eb7,Plant Sciences,The exploitation of mutualisms,the-exploitation-of-mutualisms,11
8bf4b3c0-6d08-11df-a2b2-0026b95e3eb7,Animal Behavior,"The faculty of language: what is it, who has it, and how did it evolve?",una-gua-prctica-para-la-elaboracin-de-estudios-de-caso-sobre-buenas-prcticas-en-gerencia-social,9
df912230-6d0c-11df-afb8-0026b95d30b2,Agricultural Science,"The FARMSCAPE approach to decision support: farmers', advisers', researchers' monitoring, simulation, communication and performance evaluation",farmscape-approach-decision-support-farmers-advisers-researchers-monitoring-simulation-communication-performance-evaluation,5
1de8e620-6d09-11df-a2b2-0026b95e3eb7,Soil Sciences,The fate of phosphorus during pedogenesis,the-fate-of-phosphorus-during-pedogenesis,3
d99e5d30-6d06-11df-a2b2-0026b95e3eb7,Ichthyology,The fauna of dynamic riverine landscapes,fauna-dynamic-riverine-landscapes-1,6
b20d7090-6d0a-11df-a474-0026b95e3e23,Agricultural Science,The flowering gene SINGLE FLOWER TRUSS drives heterosis for yield in tomato.,flowering-gene-single-flower-truss-drives-heterosis-yield-tomato,6
6bbbfea0-6d09-11df-a2b2-0026b95e3eb7,Biochemistry,The folding cooperativity of a protein is controlled by its chain topology.,the-motor-protein-myosini-produces-its-working-stroke-in-two-steps,8
6bbbfea0-6d09-11df-a2b2-0026b95e3eb7,Biophysics,The folding cooperativity of a protein is controlled by its chain topology.,the-motor-protein-myosini-produces-its-working-stroke-in-two-steps,9
4fa73fc0-6d01-11df-a2b2-0026b95e3eb7,Neurobiology,The free-energy principle: a unified brain theory?,repopulation-of-cancer-cells-during-therapy-an-important-cause-of-treatment-failure,35
a323e9d0-6d08-11df-afb8-0026b95d30b2,Parasitology,The functional importance of parasites in animal communities: many roles at many levels?,functional-importance-parasites-animal-communities-roles-levels,3
0374b7e0-6d01-11df-a2b2-0026b95e3eb7,Neurobiology,The Functional Microarchitecture of the Mouse Barrel Cortex,the-functional-microarchitecture-of-the-mouse-barrel-cortex,29
6ef546c0-6d00-11df-a2b2-0026b95e3eb7,Neurobiology,The functional organization of the barrel cortex.,the-functional-organization-of-the-barrel-cortex,25
07fdfa70-6d0a-11df-a2b2-0026b95e3eb7,Immunology,The functional plasticity of T cell subsets.,the-functional-plasticity-of-t-cell-subsets,13
ad3c9320-6d00-11df-a474-0026b95e3e23,Animal Physiology,The functional significance of individual variation in basal metabolic rate.,functional-significance-individual-variation-basal-metabolic-rate,3
8b197320-6d01-11df-a2b2-0026b95e3eb7,Limnology,the Functional Significance of the Hyporheic Zone in Streams and Rivers,the-functional-significance-of-the-hyporheic-zone-in-streams-and-rivers,4
b9831f50-6d00-11df-a2b2-0026b95e3eb7,Mycology,"The Fungal Dimension of Biodiversity - Magnitude, Significance, and Conservation",the-fungal-dimension-of-biodiversity-magnitude-significance-and-conservation,3
ed91e280-6d01-11df-a2b2-0026b95e3eb7,Mycology,The fungal dimension of biological invasions.,the-fungal-dimension-of-biological-invasions,2
17af8d20-6d01-11df-a2b2-0026b95e3eb7,Marine Biology,The future for fisheries.,the-future-for-fisheries,14
f4c3b0d0-6cff-11df-a2b2-0026b95e3eb7,Marine Biology,The future of coral reefs.,the-future-of-coral-reefs,16
178083f0-ce53-11df-922b-0024e8453de6,Forestry Science,"The Future of Tropical Forest Species 1 Amazon Basin and Guiana Shield , or the Congo Basin and western Given the importance of habitat loss to estimates of future",the-future-of-tropical-forest-species-1,4
63d456a0-bd14-11df-833d-0024e8453de6,Forestry Science,The future of tropical species in secondary forests: A quantitative review,future-tropical-species-secondary-forests-quantitative-review,4
eeb8c130-6cff-11df-a2b2-0026b95e3eb7,Neurobiology,The gamma cycle.,the-gamma-cycle,28
b34dcb30-cd72-11df-922b-0024e8453de6,Ichthyology,The genera of the Neotropical armored catfish subfamily Loricariinae ( Siluriformes : Loricariidae ): a practical key and synopsis,the-genera-of-the-neotropical-armored-catfish-subfamily-loricariinae-siluriformes-loricariidae-a-practical-key-and-synopsis-1,7
4a263610-6d00-11df-a2b2-0026b95e3eb7,Miscellaneous,The genesis and evolution of homeobox gene clusters.,the-genesis-and-evolution-of-homeobox-gene-clusters,3
ff48ba10-6d03-11df-a2b2-0026b95e3eb7,Agricultural Science,The genetic architecture of maize flowering time.,the-genetic-architecture-of-maize-flowering-time,7
bcb7d7d0-ed91-11df-99a6-0024e8453de6,Molecular Biology,The genetic landscape of a cell.,genetic-landscape-cell-2,15
083346d0-6d00-11df-a2b2-0026b95e3eb7,Genetics,The genetic theory of adaptation: a brief history.,the-genetic-theory-of-adaptation-a-brief-history,25
083346d0-6d00-11df-a2b2-0026b95e3eb7,Miscellaneous,The genetic theory of adaptation: a brief history.,the-genetic-theory-of-adaptation-a-brief-history,4
31ba1dc0-6d01-11df-a2b2-0026b95e3eb7,Animal Behavior,The genetical evolution of social behaviour. I.,the-genetical-evolution-of-social-behaviour-i-ii,14
3894d5f0-6d00-11df-a2b2-0026b95e3eb7,Animal Behavior,The genetical evolution of social behaviour. II.,the-genetical-evolution-of-social-behaviour-ii,16
6f2fccd0-6d02-11df-a2b2-0026b95e3eb7,Plant Sciences,The genetics and biochemistry of floral pigments.,the-genetics-and-biochemistry-of-floral-pigments,10
73687b30-6d07-11df-afb8-0026b95d30b2,Ornithology,The Genetics and Evolution of Avian Migration,the-genetics-and-evolution-of-avian-migration-1,5
f6de0450-6d0a-11df-a2b2-0026b95e3eb7,Genetics,The genetics of inbreeding depression.,the-genetics-of-inbreeding-depression,20
fad35400-6d02-11df-a2b2-0026b95e3eb7,Genetics,The genetics of quantitative traits: challenges and prospects.,the-genetics-of-quantitative-traits-challenges-and-prospects,27
fb8adcd0-6d05-11df-afb8-0026b95d30b2,Plant Sciences,The geographic mosaic in predispersal interactions and selection on Helleborus foetidus (Ranunculaceae).,geographic-mosaic-predispersal-interactions-selection-helleborus-foetidus-ranunculaceae,10
649670e0-6d01-11df-a2b2-0026b95e3eb7,Limnology,"The global abundance and size distribution of lakes, ponds, and impoundments",the-global-abundance-and-size-distribution-of-lakes-ponds-and-impoundments,5
7c616730-6d00-11df-a2b2-0026b95e3eb7,Soil Sciences,The global carbon dioxide flux in soil respiration and its relationship to vegetation and climate,the-global-carbon-dioxide-flux-in-soil-respiration-and-its-relationship-to-vegetation-and-climate,2
5978a350-b5e9-11df-a52e-0024e8453de6,Agricultural Science,The Global Farm,global-farm,5
c7917330-6d00-11df-a2b2-0026b95e3eb7,Ornithology,The Great American Interchange in birds: a phylogenetic perspective with the genus Trogon.,the-great-american-interchange-in-birds-a-phylogenetic-perspective-with-the-genus-trogon,5
67090b70-8071-11df-aedb-0024e8453de8,Cellular Biology,The ground state of embryonic stem cell self-renewal.,ground-state-embryonic-stem-cell-selfrenewal-17,20
67090b70-8071-11df-aedb-0024e8453de8,Miscellaneous,The ground state of embryonic stem cell self-renewal.,ground-state-embryonic-stem-cell-selfrenewal-17,3
dee23070-6cff-11df-a2b2-0026b95e3eb7,Biotechnology,The growing scope of applications of genome-scale metabolic reconstructions using Escherichia coli.,the-growing-scope-of-applications-of-genomescale-metabolic-reconstructions-using-escherichia-coli,8
cf469af0-6d01-11df-a2b2-0026b95e3eb7,Immunology,The gut microbiota shapes intestinal immune responses during health and disease.,the-gut-microbiota-shapes-intestinal-immune-responses-during-health-and-disease,16
e2ae26f0-f3d2-11df-a785-0024e8453de6,Ornithology,THE HABITAT CONCEPT Theory and Applications,habitat-concept-theory-applications,5
ad782aa0-6d02-11df-a2b2-0026b95e3eb7,Veterinary Science,The hindlimb in walking horses: 2. Net joint moments and joint powers.,the-hindlimb-in-walking-horses-2-net-joint-moments-and-joint-powers,3
78450120-6d00-11df-a2b2-0026b95e3eb7,Neurobiology,The hippocampus and memory: insights from spatial processing,the-hippocampus-and-memory-insights-from-spatial-processing,30
d1e87bc0-edb2-11df-99a6-0024e8453de6,Zoology and Animal Science,The historical bridge between the Amazon and the Atlantic Forest of Brazil: a study of molecular phylogeography with small mammals,historical-bridge-between-amazon-atlantic-forest-brazil-study-molecular-phylogeography-small-mammals-3,18
cf4d9870-6d04-11df-a2b2-0026b95e3eb7,Animal Behavior,The honesty of bird song: multiple constraints for multiple traits,the-honesty-of-bird-song-multiple-constraints-for-multiple-traits,9
cf4d9870-6d04-11df-a2b2-0026b95e3eb7,Ornithology,The honesty of bird song: multiple constraints for multiple traits,the-honesty-of-bird-song-multiple-constraints-for-multiple-traits,5
34e191f0-6d00-11df-a2b2-0026b95e3eb7,Microbiology,The human microbiome project.,the-human-microbiome-project,14
83ed5180-6d00-11df-a474-0026b95e3e23,Animal Physiology,The hyperoxic switch: assessing respiratory water loss rates in tracheate arthropods with continuous gas exchange.,hyperoxic-switch-assessing-respiratory-water-loss-rates-tracheate-arthropods-continuous-gas-exchange,3
6355d000-6d00-11df-a2b2-0026b95e3eb7,Immunology,The IL-1 family: regulators of immunity.,common-mammals-drive-the-evolutionary-increase-of-hypsodonty-in-the-neogene,13
057e96e0-cb62-11df-922b-0024e8453de6,Immunology,The immune system and the gut microbiota: friends or foes?,the-immune-system-and-the-gut-microbiota-friends-or-foes,12
33595200-6d05-11df-afb8-0026b95d30b2,Parasitology,The immunomodulatory factors of arthropod saliva and the potential for these factors to serve as vaccine targets to prevent pathogen transmission.,immunomodulatory-factors-arthropod-saliva-potential-these-factors-serve-vaccine-targets-prevent-pathogen-transmission,4
cf17db10-6d07-11df-afb8-0026b95d30b2,Parasitology,The immunomodulatory factors of bloodfeeding arthropod saliva.,the-immunomodulatory-factors-of-bloodfeeding-arthropod-saliva-1,3
d069c8c0-6d02-11df-a2b2-0026b95e3eb7,Plant Sciences,The impact of an alien plant on a native plant-pollinator network: an experimental approach.,the-impact-of-an-alien-plant-on-a-native-plantpollinator-network-an-experimental-approach,12
d82073f0-6cff-11df-a2b2-0026b95e3eb7,Ornithology,The impact of climate change on birds,the-impact-of-climate-change-on-birds,11
0433d1f0-ed91-11df-99a6-0024e8453de6,Marine Biology,The Impact of Climate Change on the World's Marine Ecosystems,impact-climate-change-worlds-marine-ecosystems-34,17
ec79a6a0-6cff-11df-a2b2-0026b95e3eb7,Marine Biology,the Impact of Marine Reserves: Do Reserves Work and Does Reserve Size Matter?,the-impact-of-marine-reserves-do-reserves-work-and-does-reserve-size-matter,17
d9f812c0-6d02-11df-a2b2-0026b95e3eb7,Molecular Biology,The impact of microRNAs on protein output.,evolution-of-cooperation-without-reciprocity,13
59177a70-6d01-11df-a2b2-0026b95e3eb7,Marine Biology,The impacts of climate change in coastal marine systems.,the-impacts-of-climate-change-in-coastal-marine-systems,20
fff46030-6cff-11df-a2b2-0026b95e3eb7,Biochemistry,The importance of stupidity in scientific research.,the-importance-of-stupidity-in-scientific-research,10
f76bdb80-6d01-11df-a2b2-0026b95e3eb7,Animal Behavior,The Indirect Benefits of Mating with Attractive Males Outweigh the Direct Costs,the-indirect-benefits-of-mating-with-attractive-males-outweigh-the-direct-costs,9
66fef0f0-1a4e-11e0-b925-0024e8453de6,Immunology,The inflammasomes.,inflammasomes-2,16
55e628f0-6d07-11df-afb8-0026b95d30b2,Soil Sciences,The influence of arbuscular mycorrhizae on the relationship between plant diversity and productivity,the-influence-of-arbuscular-mycorrhizae-on-the-relationship-between-plant-diversity-and-productivity-1,2
2b8a5950-6d07-11df-a474-0026b95e3e23,Veterinary Science,The influence of body mass and thoracic dimensions on arterial oxygenation in anaesthetized horses and ponies.,influence-body-mass-thoracic-dimensions-arterial-oxygenation-anaesthetized-horses-ponies,3
5faccfc0-6d01-11df-a2b2-0026b95e3eb7,Hydrobiology,The influence of catchment land use on stream integrity across multiple spatial scales,the-influence-of-catchment-land-use-on-stream-integrity-across-multiple-spatial-scales,3
4a7c2e40-edb5-11df-99a6-0024e8453de6,Limnology,The influence of Eucalyptus plantations on the macrofauna associated with Salvinia auriculata in southeast Brazil.,influence-eucalyptus-plantations-macrofauna-associated-salvinia-auriculata-southeast-brazil-1,4
31a41a30-6d00-11df-a2b2-0026b95e3eb7,Limnology,The Influence of Functional Diversity and Composition on Ecosystem Processes,the-influence-of-functional-diversity-and-composition-on-ecosystem-processes,4
31a41a30-6d00-11df-a2b2-0026b95e3eb7,Plant Sciences,The Influence of Functional Diversity and Composition on Ecosystem Processes,the-influence-of-functional-diversity-and-composition-on-ecosystem-processes,11
8c247980-6d0c-11df-a2b2-0026b95e3eb7,Biophysics,The influence of macromolecular crowding and macromolecular confinement on biochemical reactions in physiological media.,the-influence-of-macromolecular-crowding-and-macromolecular-confinement-on-biochemical-reactions-in-physiological-media,10
b3a1b0b0-6d00-11df-a2b2-0026b95e3eb7,Entomology,The influence of spatial scale on quantifying insect dispersal: an analysis of butterfly data,timing-is-everything-phenological-synchrony-and-population-variability-in-leafchewing-herbivores-of-quercus,6
f60fdfe0-6cff-11df-a2b2-0026b95e3eb7,Ichthyology,The influence of stunted body size on the reproductive ecology of bluegill Lepomis macrochirus,the-influence-of-stunted-body-size-on-the-reproductive-ecology-of-bluegill-lepomis-macrochirus,5
415ce9c0-6d00-11df-a2b2-0026b95e3eb7,Hydrobiology,The influence of substrate heterogeneity on biofilm metabolism in a stream ecosystem,the-influence-of-substrate-heterogeneity-on-biofilm-metabolism-in-a-stream-ecosystem,3
c0ccec00-6d0a-11df-a2b2-0026b95e3eb7,Limnology,The influence of the chemical composition of Typha domingensis and Nymphaea ampla detritus on invertebrate colonization during decomposition in a Brazilian coastal lagoon,the-influence-of-the-chemical-composition-of-typha-domingensis-and-nymphaea-ampla-detritus-on-invertebrate-colonization-during-decomposition-in-a-brazilian-coastal-lagoon,4
41f0a8d0-6d01-11df-a2b2-0026b95e3eb7,Immunology,The inhibitory cytokine IL-35 contributes to regulatory T-cell function.,the-inhibitory-cytokine-il35-contributes-to-regulatory-tcell-function,13
53f81490-6d07-11df-afb8-0026b95d30b2,Entomology,The insects: an outline of entomology,the-insects-an-outline-of-entomology-1,13
b19e2310-6d01-11df-a2b2-0026b95e3eb7,Entomology,The intellectual content of taxonomy: a comment on DNA taxonomy,the-intellectual-content-of-taxonomy-a-comment-on-dna-taxonomy,6
a5fd3040-6d02-11df-a2b2-0026b95e3eb7,Botany,The intermediate disturbance hypothesis does not explain fire and diversity pattern in fynbos,the-intermediate-disturbance-hypothesis-does-not-explain-fire-and-diversity-pattern-in-fynbos,8
fbfee310-6cff-11df-a2b2-0026b95e3eb7,Immunology,The known unknowns of antigen processing and presentation.,the-known-unknowns-of-antigen-processing-and-presentation,15
ffdce090-6cff-11df-a2b2-0026b95e3eb7,Biochemistry,The language of covalent histone modifications.,the-language-of-covalent-histone-modifications,9
ffdce090-6cff-11df-a2b2-0026b95e3eb7,Molecular Biology,The language of covalent histone modifications.,the-language-of-covalent-histone-modifications,16
2eb97d60-6d00-11df-a2b2-0026b95e3eb7,Bioinformatics,The large-scale organization of metabolic networks.,the-largescale-organization-of-metabolic-networks,21
445350f0-6d01-11df-a2b2-0026b95e3eb7,Miscellaneous,The late Miocene radiation of modern Felidae: a genetic assessment.,the-late-miocene-radiation-of-modern-felidae-a-genetic-assessment,3
15c6cff0-6d01-11df-afb8-0026b95d30b2,Botany,The Linear Angiosperm Phylogeny Group ( LAPG ) III : a linear sequence of the families in APG III,the-linear-angiosperm-phylogeny-group-lapg-iii-a-linear-sequence-of-the-families-in-apg-iii,9
0f420a80-6d03-11df-a2b2-0026b95e3eb7,Virology,The lipid droplet is an important organelle for hepatitis C virus production.,the-lipid-droplet-is-an-important-organelle-for-hepatitis-c-virus-production,8
3c4cbab0-9027-11df-8a07-0024e8453de8,Molecular Biology,The logic of chromatin architecture and remodelling at promoters.,logic-chromatin-architecture-remodelling-promoters-35,17
4c137fc0-6d03-11df-a2b2-0026b95e3eb7,Hydrobiology,The long and short of food-chain length,the-long-and-short-of-foodchain-length,3
7b280660-6d0c-11df-a2b2-0026b95e3eb7,Limnology,The macroinvertebrate communities of two contrasting Norwegian glacial rivers in relation to environmental variables,warriors-on-the-high-wire-the-balancing-act-of-brand-leadership-in-the-twentyfirst-century,4
4b506490-6d08-11df-a2b2-0026b95e3eb7,Mycology,The magnitude of fungal diversity: the 1.5 million species estimate revisited,the-magnitude-of-fungal-diversity-the-15-million-species-estimate-revisited,3
03144760-6d0c-11df-afb8-0026b95d30b2,Parasitology,The major acid soluble proteins of adult female Anopheles darlingi salivary glands include a member of the D7-related family of proteins.,major-acid-soluble-proteins-adult-female-anopheles-darlingi-salivary-glands-include-member-d7related-family-proteins,2
d0527790-6cff-11df-a2b2-0026b95e3eb7,Marine Biology,The Management of Fisheries and Marine Ecosystems,the-management-of-fisheries-and-marine-ecosystems,15
8290b240-6d01-11df-a2b2-0026b95e3eb7,Biophysics,The MARTINI Coarse-Grained Force Field: Extension to Proteins,the-martini-coarsegraind-force-field-extension-to-proteins,9
b23bc1a0-6d0c-11df-936c-0026b95e484c,Biophysics,The MARTINI force field: coarse grained model for biomolecular simulations.,force-field-coarse-grained-model-biomolecular-simulations,8
041834c0-6d0a-11df-a2b2-0026b95e3eb7,Food Science and Technology,The mathematical modelling of the rehydration characteristics of fruits,the-mathematical-modelling-of-the-rehydration-characteristics-of-fruits,3
c933d890-6d00-11df-a2b2-0026b95e3eb7,Botany,The meaning of Darwin's 'abominable mystery',the-meaning-of-darwins-abominable-mystery,8
49531e20-e1ad-11df-874c-0024e8453de6,Miscellaneous,The Measurement of Selection on Correlated Characters Author ( s ): Russell Lande and Stevan J . Arnold Published by : Society for the Study of Evolution Stable URL : http://www.jstor.org/stable/2408842,evolutionary-genetics-cavedwelling-fishes-genus-astyanax-published-society-study-evolution-stable-url-httpwwwjstororgstable2406978,3
662a5320-6d08-11df-a2b2-0026b95e3eb7,Biochemistry,The mechanism of eukaryotic translation initiation and principles of its regulation.,chromatin-and-epigenetics-dynamic-organization-meets-regulated-function,11
d386dcb0-6d01-11df-a2b2-0026b95e3eb7,Botany,The merging of community ecology and phylogenetic biology.,the-merging-of-community-ecology-and-phylogenetic-biology,10
519b0e90-6d03-11df-a2b2-0026b95e3eb7,Embryology,"The mesenchymal factor, FGF10, initiates and maintains the outgrowth of the chick limb bud through interaction with FGF8, an apical ectodermal factor.",the-mesenchymal-factor-fgf10-initiates-and-maintains-the-outgrowth-of-the-chick-limb-bud-through-interaction-with-fgf8-an-apical-ectodermal-factor,5
d03fd9f0-6cff-11df-a2b2-0026b95e3eb7,Botany,The metacommunity concept: a framework for multi-scale community ecology,shifting-baselines-and-the-decline-of-pelagic-sharks-in-the-gulf-of-mexico,9
d03fd9f0-6cff-11df-a2b2-0026b95e3eb7,Entomology,The metacommunity concept: a framework for multi-scale community ecology,shifting-baselines-and-the-decline-of-pelagic-sharks-in-the-gulf-of-mexico,10
d03fd9f0-6cff-11df-a2b2-0026b95e3eb7,Hydrobiology,The metacommunity concept: a framework for multi-scale community ecology,shifting-baselines-and-the-decline-of-pelagic-sharks-in-the-gulf-of-mexico,5
d03fd9f0-6cff-11df-a2b2-0026b95e3eb7,Marine Biology,The metacommunity concept: a framework for multi-scale community ecology,shifting-baselines-and-the-decline-of-pelagic-sharks-in-the-gulf-of-mexico,16
d03fd9f0-6cff-11df-a2b2-0026b95e3eb7,Plant Sciences,The metacommunity concept: a framework for multi-scale community ecology,shifting-baselines-and-the-decline-of-pelagic-sharks-in-the-gulf-of-mexico,12
830cb580-6d00-11df-a2b2-0026b95e3eb7,Microbiology,The metagenomics of soil.,the-metagenomics-of-soil,12
